gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2574158053	StillImage	image/jpeg	https://static.inaturalist.org/photos/60834622/original.jpeg?1580812626	https://www.inaturalist.org/photos/60834622					2020-02-04T19:19:11Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574158053	StillImage	image/jpeg	https://static.inaturalist.org/photos/60834619/original.jpeg?1580812620	https://www.inaturalist.org/photos/60834619					2020-02-04T19:19:12Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574103207	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897748/original.jpeg?1580911298	https://www.inaturalist.org/photos/60897748					2020-02-05T21:56:01Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574089501	StillImage	image/jpeg	https://static.inaturalist.org/photos/61728596/original.jpeg?1582053322	https://www.inaturalist.org/photos/61728596					2020-02-19T01:02:20Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574088157	StillImage	image/jpeg	https://static.inaturalist.org/photos/60898120/original.jpeg?1580911841	https://www.inaturalist.org/photos/60898120					2020-02-05T22:04:39Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574088157	StillImage	image/jpeg	https://static.inaturalist.org/photos/60898127/original.jpeg?1580911848	https://www.inaturalist.org/photos/60898127					2020-02-05T22:04:46Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574088157	StillImage	image/jpeg	https://static.inaturalist.org/photos/60898112/original.jpeg?1580911832	https://www.inaturalist.org/photos/60898112					2020-02-05T22:04:40Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574015135	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897493/original.jpeg?1580910971	https://www.inaturalist.org/photos/60897493					2020-02-05T21:46:03Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574003103	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897795/original.jpeg?1580911373	https://www.inaturalist.org/photos/60897795					2020-02-05T21:57:05Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574003103	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897800/original.jpeg?1580911381	https://www.inaturalist.org/photos/60897800					2020-02-05T21:57:07Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574000071	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897739/original.jpeg?1580911285	https://www.inaturalist.org/photos/60897739					2020-02-05T21:55:30Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2574000071	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897736/original.jpeg?1580911277	https://www.inaturalist.org/photos/60897736					2020-02-05T21:55:27Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573994111	StillImage	image/jpeg	https://static.inaturalist.org/photos/60895004/original.jpeg?1580906511	https://www.inaturalist.org/photos/60895004					2020-02-05T21:41:02Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573994111	StillImage	image/jpeg	https://static.inaturalist.org/photos/60895016/original.jpeg?1580906522	https://www.inaturalist.org/photos/60895016					2020-02-05T21:40:56Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573905979	StillImage	image/jpeg	https://static.inaturalist.org/photos/45230275/original.jpeg?1563370645	https://www.inaturalist.org/photos/45230275					2019-07-17T22:36:34Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573900282	StillImage	image/jpeg	https://static.inaturalist.org/photos/56175658/original.jpeg?1573581081	https://www.inaturalist.org/photos/56175658					2019-11-12T23:14:56Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573848072	StillImage	image/jpeg	https://static.inaturalist.org/photos/60897788/original.jpeg?1580911360	https://www.inaturalist.org/photos/60897788					2020-02-05T21:56:34Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573845037	StillImage	image/jpeg	https://static.inaturalist.org/photos/60900694/original.jpeg?1580915229	https://www.inaturalist.org/photos/60900694					2020-02-06T00:06:10Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573831960	StillImage	image/jpeg	https://static.inaturalist.org/photos/44418264/original.jpeg?1562674129	https://www.inaturalist.org/photos/44418264					2019-07-09T20:36:06Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573830052	StillImage	image/jpeg	https://static.inaturalist.org/photos/46799668/original.jpg?1564652191	https://www.inaturalist.org/photos/46799668					2019-08-01T01:35:50Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573830052	StillImage	image/jpeg	https://static.inaturalist.org/photos/46799671/original.jpg?1564652196	https://www.inaturalist.org/photos/46799671					2019-08-01T01:35:51Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2573830052	StillImage	image/jpeg	https://static.inaturalist.org/photos/46799679/original.jpg?1564652202	https://www.inaturalist.org/photos/46799679					2019-08-01T01:35:52Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640956	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484183/original.jpeg?1580303354	https://www.inaturalist.org/photos/60484183					2020-01-29T21:11:58Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640665	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483855/original.jpeg?1580302828	https://www.inaturalist.org/photos/60483855					2020-01-29T21:18:42Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640665	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483832/original.jpeg?1580302804	https://www.inaturalist.org/photos/60483832					2020-01-29T21:18:32Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640665	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483841/original.jpeg?1580302812	https://www.inaturalist.org/photos/60483841					2020-01-29T21:18:36Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640665	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483845/original.jpeg?1580302820	https://www.inaturalist.org/photos/60483845					2020-01-29T21:18:39Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640639	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484017/original.jpeg?1580303037	https://www.inaturalist.org/photos/60484017					2020-01-29T21:15:34Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640639	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484026/original.jpeg?1580303052	https://www.inaturalist.org/photos/60484026					2020-01-29T21:15:51Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640639	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484010/original.jpeg?1580303029	https://www.inaturalist.org/photos/60484010					2020-01-29T21:15:43Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640639	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484022/original.jpeg?1580303045	https://www.inaturalist.org/photos/60484022					2020-01-29T21:15:36Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640461	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484157/original.jpeg?1580303313	https://www.inaturalist.org/photos/60484157					2020-01-29T21:12:33Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640461	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484164/original.jpeg?1580303323	https://www.inaturalist.org/photos/60484164					2020-01-29T21:12:36Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640461	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484169/original.jpeg?1580303333	https://www.inaturalist.org/photos/60484169					2020-01-29T21:12:38Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640461	StillImage	image/jpeg	https://static.inaturalist.org/photos/60484152/original.jpeg?1580303305	https://www.inaturalist.org/photos/60484152					2020-01-29T21:12:27Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640248	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483755/original.jpeg?1580302691	https://www.inaturalist.org/photos/60483755					2020-01-29T21:19:45Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640248	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483751/original.jpeg?1580302677	https://www.inaturalist.org/photos/60483751					2020-01-29T21:19:38Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640248	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483753/original.jpeg?1580302684	https://www.inaturalist.org/photos/60483753					2020-01-29T21:19:41Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563640155	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483788/original.jpeg?1580302737	https://www.inaturalist.org/photos/60483788					2020-01-29T21:19:47Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563639951	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483996/original.jpeg?1580303017	https://www.inaturalist.org/photos/60483996					2020-01-29T21:16:50Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563639576	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483699/original.jpeg?1580302483	https://www.inaturalist.org/photos/60483699					2020-01-29T21:11:58Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563639500	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483889/original.jpeg?1580302867	https://www.inaturalist.org/photos/60483889					2020-01-29T21:16:50Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563639500	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483884/original.jpeg?1580302860	https://www.inaturalist.org/photos/60483884					2020-01-29T21:16:48Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563639500	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483901/original.jpeg?1580302877	https://www.inaturalist.org/photos/60483901					2020-01-29T21:16:36Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563639500	StillImage	image/jpeg	https://static.inaturalist.org/photos/60483910/original.jpeg?1580302887	https://www.inaturalist.org/photos/60483910					2020-01-29T21:16:45Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576951	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180661/original.jpeg?1579874872	https://www.inaturalist.org/photos/60180661					2020-01-24T20:40:19Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576951	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180669/original.jpeg?1579874880	https://www.inaturalist.org/photos/60180669					2020-01-24T20:40:53Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576951	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180672/original.jpeg?1579874888	https://www.inaturalist.org/photos/60180672					2020-01-24T20:40:13Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576767	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180614/original.jpeg?1579874725	https://www.inaturalist.org/photos/60180614					2020-01-24T20:37:19Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576767	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180616/original.jpeg?1579874733	https://www.inaturalist.org/photos/60180616					2020-01-24T20:37:24Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576623	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180648/original.jpeg?1579874827	https://www.inaturalist.org/photos/60180648					2020-01-24T20:39:35Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576623	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180645/original.jpeg?1579874819	https://www.inaturalist.org/photos/60180645					2020-01-24T20:39:11Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576623	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180652/original.jpeg?1579874834	https://www.inaturalist.org/photos/60180652					2020-01-24T20:39:40Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576361	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181047/original.jpeg?1579875762	https://www.inaturalist.org/photos/60181047					2020-01-24T20:41:16Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576361	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181054/original.jpeg?1579875770	https://www.inaturalist.org/photos/60181054					2020-01-24T20:41:11Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576361	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181063/original.jpeg?1579875778	https://www.inaturalist.org/photos/60181063					2020-01-24T20:41:05Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576361	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181040/original.jpeg?1579875754	https://www.inaturalist.org/photos/60181040					2020-01-24T20:41:09Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576165	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181465/original.jpeg?1579876380	https://www.inaturalist.org/photos/60181465					2020-01-24T20:35:27Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576165	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181474/original.jpeg?1579876396	https://www.inaturalist.org/photos/60181474					2020-01-24T20:35:27Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576165	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181462/original.jpeg?1579876374	https://www.inaturalist.org/photos/60181462					2020-01-24T20:35:32Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576165	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181469/original.jpeg?1579876387	https://www.inaturalist.org/photos/60181469					2020-01-24T20:35:34Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576015	StillImage	image/jpeg	https://static.inaturalist.org/photos/60181007/original.jpeg?1579875721	https://www.inaturalist.org/photos/60181007					2020-01-24T20:39:15Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576015	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180996/original.jpeg?1579875705	https://www.inaturalist.org/photos/60180996					2020-01-24T20:39:28Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563576015	StillImage	image/jpeg	https://static.inaturalist.org/photos/60180999/original.jpeg?1579875713	https://www.inaturalist.org/photos/60180999					2020-01-24T20:39:18Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563563587	StillImage	image/jpeg	https://static.inaturalist.org/photos/60116181/original.jpeg?1579767764	https://www.inaturalist.org/photos/60116181					2020-01-23T17:12:35Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563563587	StillImage	image/jpeg	https://static.inaturalist.org/photos/60116177/original.jpeg?1579767756	https://www.inaturalist.org/photos/60116177					2020-01-23T17:12:30Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563545584	StillImage	image/jpeg	https://static.inaturalist.org/photos/60033550/original.jpeg?1579630571	https://www.inaturalist.org/photos/60033550					2020-01-22T01:17:16Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563545584	StillImage	image/jpeg	https://static.inaturalist.org/photos/60033537/original.jpeg?1579630556	https://www.inaturalist.org/photos/60033537					2020-01-22T01:17:14Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781606/original.jpeg?1579265427	https://www.inaturalist.org/photos/59781606					2020-01-17T20:03:50Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781591/original.jpeg?1579265398	https://www.inaturalist.org/photos/59781591					2020-01-17T20:04:44Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781580/original.jpeg?1579265382	https://www.inaturalist.org/photos/59781580					2020-01-17T20:04:48Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781603/original.jpeg?1579265420	https://www.inaturalist.org/photos/59781603					2020-01-17T20:04:13Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781608/original.jpeg?1579265434	https://www.inaturalist.org/photos/59781608					2020-01-17T20:03:42Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781585/original.jpeg?1579265391	https://www.inaturalist.org/photos/59781585					2020-01-17T20:04:46Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781595/original.jpeg?1579265405	https://www.inaturalist.org/photos/59781595					2020-01-17T20:04:17Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2563491596	StillImage	image/jpeg	https://static.inaturalist.org/photos/59781600/original.jpeg?1579265412	https://www.inaturalist.org/photos/59781600					2020-01-17T20:04:15Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2550173539	StillImage	image/jpeg	https://static.inaturalist.org/photos/59295125/original.jpeg?1578514720	https://www.inaturalist.org/photos/59295125					2020-01-08T20:56:38Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2550132473	StillImage	image/jpeg	https://static.inaturalist.org/photos/59295112/original.jpeg?1578514707	https://www.inaturalist.org/photos/59295112					2020-01-08T20:48:46Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2550123498	StillImage	image/jpeg	https://static.inaturalist.org/photos/59295095/original.jpeg?1578514679	https://www.inaturalist.org/photos/59295095					2020-01-07T20:39:19Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2550118583	StillImage	image/jpeg	https://static.inaturalist.org/photos/59295105/original.jpeg?1578514693	https://www.inaturalist.org/photos/59295105					2020-01-07T20:49:56Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2550089660	StillImage	image/jpeg	https://static.inaturalist.org/photos/59295082/original.jpeg?1578514665	https://www.inaturalist.org/photos/59295082					2020-01-03T20:49:13Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540843707	StillImage	image/jpeg	https://static.inaturalist.org/photos/56176117/original.jpeg?1573581660	https://www.inaturalist.org/photos/56176117					2019-11-12T23:16:06Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2540733124	StillImage	image/jpeg	https://static.inaturalist.org/photos/45230540/original.jpeg?1563370888	https://www.inaturalist.org/photos/45230540					2019-07-17T22:37:23Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2540733116	StillImage	image/jpeg	https://static.inaturalist.org/photos/45229435/original.jpeg?1563369928	https://www.inaturalist.org/photos/45229435					2019-07-17T22:24:59Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2540733112	StillImage	image/jpeg	https://static.inaturalist.org/photos/45230217/original.jpeg?1563370610	https://www.inaturalist.org/photos/45230217					2019-07-17T22:34:42Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2540730458	StillImage	image/jpeg	https://static.inaturalist.org/photos/41893167/original.jpg?1560500190	https://www.inaturalist.org/photos/41893167					2019-06-14T08:15:16Z	birgittmaes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	birgittmaes
2540730456	StillImage	image/jpeg	https://static.inaturalist.org/photos/41893169/original.jpg?1560500193	https://www.inaturalist.org/photos/41893169					2019-06-14T08:15:14Z	evanbockstal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evanbockstal
2540730454	StillImage	image/jpeg	https://static.inaturalist.org/photos/41895264/original.jpg?1560505133	https://www.inaturalist.org/photos/41895264					2019-06-14T09:32:07Z	sofieds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sofieds
2540729764	StillImage	image/jpeg	https://static.inaturalist.org/photos/40521817/original.jpeg?1559312886	https://www.inaturalist.org/photos/40521817					2019-05-31T20:14:40Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540729241	StillImage	image/jpeg	https://static.inaturalist.org/photos/39678159/original.jpeg?1558591068	https://www.inaturalist.org/photos/39678159					2019-05-20T15:34:30Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540729241	StillImage	image/jpeg	https://static.inaturalist.org/photos/39678156/original.jpeg?1558591059	https://www.inaturalist.org/photos/39678156					2019-05-20T15:34:20Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540726958	StillImage	image/jpeg	https://static.inaturalist.org/photos/35175855/original.jpeg?1555673387	https://www.inaturalist.org/photos/35175855					2019-04-19T20:17:13Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540726876	StillImage	image/jpeg	https://static.inaturalist.org/photos/34947824/original.jpeg?1555423915	https://www.inaturalist.org/photos/34947824					2019-04-16T21:48:46Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540726872	StillImage	image/jpeg	https://static.inaturalist.org/photos/34938699/original.jpeg?1555409680	https://www.inaturalist.org/photos/34938699					2019-04-16T18:18:13Z	Andra Waagmeester		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Andra Waagmeester
2540726872	StillImage	image/jpeg	https://static.inaturalist.org/photos/34938704/original.jpeg?1555409687	https://www.inaturalist.org/photos/34938704					2019-04-16T18:18:05Z	Andra Waagmeester		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Andra Waagmeester
2540716301	StillImage	image/jpeg	https://static.inaturalist.org/photos/18780570/original.jpeg?1527608472	https://www.inaturalist.org/photos/18780570					2018-05-28T19:32:03Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2540716234	StillImage	image/jpeg	https://static.inaturalist.org/photos/18442086/original.jpeg?1527053827	https://www.inaturalist.org/photos/18442086					2018-05-16T16:31:23Z	Quentin Groom		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Quentin Groom
2529297700	StillImage	image/jpeg	https://static.inaturalist.org/photos/58139824/original.jpeg?1576660849	https://www.inaturalist.org/photos/58139824					2019-12-17T21:05:25Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2529297700	StillImage	image/jpeg	https://static.inaturalist.org/photos/58104261/original.jpeg?1576594210	https://www.inaturalist.org/photos/58104261					2019-12-17T21:05:28Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2517976209	StillImage	image/jpeg	https://static.inaturalist.org/photos/57754228/original.jpeg?1575980672	https://www.inaturalist.org/photos/57754228					2019-12-10T21:21:57Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2517976209	StillImage	image/jpeg	https://static.inaturalist.org/photos/57754227/original.jpeg?1575980664	https://www.inaturalist.org/photos/57754227					2019-12-10T21:22:05Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2517976209	StillImage	image/jpeg	https://static.inaturalist.org/photos/57754229/original.jpeg?1575980680	https://www.inaturalist.org/photos/57754229					2019-12-10T21:21:58Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2517976209	StillImage	image/jpeg	https://static.inaturalist.org/photos/57755525/original.jpeg?1575983695	https://www.inaturalist.org/photos/57755525					2019-12-10T21:21:56Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2517976209	StillImage	image/jpeg	https://static.inaturalist.org/photos/57754231/original.jpeg?1575980688	https://www.inaturalist.org/photos/57754231					2019-12-10T21:21:53Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
2517458210	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1154864/format/large			WAG.1154864_01296290904							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517452290	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1152158/format/large			WAG.1152158_336009928							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2517414279	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1152159/format/large			WAG.1152159_0169548697							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515906817	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1152838/format/large			WAG.1152838_01957865633							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2515628000	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/WAG.1152160/format/large			WAG.1152160_1593063441							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2465163117	StillImage	image/jpeg	https://static.inaturalist.org/photos/57070830/original.jpeg?1574855668	https://www.inaturalist.org/photos/57070830					2019-11-27T20:50:51Z	pieterhuy		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	pieterhuy
